id,type,text1,text2,text3,text4,text5,notes
A_S-F_termite,WEAPON,"Высокоемкая короткодействующая роющаяся ракетная система, созданная для давления и вывода кораблей из строя; агрессивное наведение ракет также позволяет эффективно работать по вражеским эскадрильям истребителей.

Задумывалась как улучшение системы Locust: Termite дает больше пользы против кораблей, но хуже справляется с большими группами истребителей. Специализированная подпрограмма наведения, заставляющая ракеты сильно рассредотачиваться, нередко позволяет им обходить щиты и менее эффективную точечную оборону.",,,,,
A_S-F_moros,WEAPON,"Кассета продвинутых высокоскоростных торпед. Боевая часть заметно меньше, чем у большинства торпед, но это компенсируется экстремальной скоростью и умеренным запасом боеприпасов.

Торпеда Moros использует продвинутый импульсно-детонационный привод, дающий огромный всплеск скорости при запуске. К сожалению, этот привод создает барионные помехи, схожие с помехами АМ-катализируемых боеголовок, что исключает установку системы наведения. Экстремальная скорость и небольшая, но мощная боевая часть компенсируют это, позволяя использовать даже кратчайшие окна уязвимости.

Изначально разработано корпорацией Tri-Tachyon для установки на автономные ИИ-флоты; к сожалению, чертежи его производства были утрачены в хаосе Первой войны ИИ, поэтому чаще всего это оружие встречается уже установленным на кораблях Остатков.",,,,,
A_S-F_moros_f,WEAPON,"Продвинутая высокоскоростная торпеда. Боевая часть заметно меньше, чем у большинства торпед, но это компенсируется экстремальной скоростью.

Торпеда Moros использует продвинутый импульсно-детонационный привод, дающий огромный всплеск скорости при запуске. К сожалению, этот привод создает барионные помехи, схожие с помехами АМ-катализируемых боеголовок, что исключает установку системы наведения. Экстремальная скорость и небольшая, но мощная боевая часть компенсируют это, позволяя использовать даже кратчайшие окна уязвимости.

Изначально разработано корпорацией Tri-Tachyon для установки на автономные ИИ-флоты; к сожалению, чертежи его производства были утрачены в хаосе Первой войны ИИ, поэтому чаще всего это оружие встречается уже установленным на кораблях Остатков.",,,,,
A_S-F_crockett,WEAPON,"Аскетично и без лишних украшений: способность Crockett прошивать бронированные переборки - подлинная демонстрация мощи военного флота.

Это оружие доводит классическую пушечную схему до предела, в результате чего получается по-настоящему грозная система, превосходящая многих современников.",,,,,
A_S-F_cauldron_pod,WEAPON,"Блок неуправляемых торпед с разрушительными боеголовками флюкс-среза, способными нагружать флюкс-сети и выводить из строя вооружение.

По всей видимости, попытка создать преемника торпеды Reaper. Продвинутая боевая часть показала высокую эффективность, но по чистой мощности уступила ожиданиям, поэтому Reaper она не превзошла, хотя сама осталась грозным оружием.",,,,,
A_S-F_micropulser_ammon,WEAPON,"Малогабаритная импульсная пушка с системой наведения точечной обороны и импульсным конденсатором, обеспечивающая достойную эффективность для своего размера. Эта облегченная версия, установленная на Ammon, имеет заметно меньший конденсатор и более низкую скорость восстановления заряда.",,,,,
A_S-F_quicksand,WEAPON,"Тяжелая система точечной обороны, создающая изнуряющий град осколочно-фугасных снарядов. Прежде всего эффективна против легких аппаратов, но также пригодна для перехвата входящих боеприпасов.

Quicksand разработан для беспощадного уничтожения истребителей. Огромная плотность огня также позволяет при длительной стрельбе стачивать корабельную броню, однако неудачный механизм подачи заметно снижает эффективность при продолжительном огневом контакте.",,,,,
A_S-F_silaha,WEAPON,"""Гипертрофированная система разгона, несколько слоев резервных зарядных катушек, усиленные трансплутонические направляющие... да, просто мечта для техобслуживания... Рад только, что мне не приходится иметь дело с тем, что творится с бедолагами на принимающей стороне.""",- Техник Арне Уорт,,,,
A_S-F_persis,WEAPON,"""Каждый боеприпас несет пакет многоспектральных роевиков - в деле это, конечно, красота. Но вот как они запихнули настолько хороший модуль наведения в такую мелочь? Вот это и есть настоящая магия.""",- Техник вооружения Холланд,,,,
A_S-F_weaver,WEAPON,"Крайне большие допуски приводят к тому, что ракеты этого оружия летят по хаотичной траектории, оправдывая свое название, но система все же способна оказывать давление в затяжных боях благодаря сопутствующему автозаряднику.

Хотя использование дешевого и в целом ненадежного топлива может казаться конструкторской ошибкой, на практике это позволило изготавливать ракеты по требованию из распространенных материалов, обеспечивая практически неограниченный запас боеприпасов в бою, который ограничен лишь скоростью автозарядника, подтягивающего свежесобранные ракеты из грузовых отсеков.

Weaver заметно уступает другим ракетным системам по огневой мощи, но это и не было целью проекта: его делали дешевым и простым в обслуживании для автоматизированных систем доминионских боевых дронов.

Несмотря на сравнительно слабую эффективность, распространение чертежей этого оружия в Доминионе было ограничено, вероятно чтобы не дать мятежникам и ""борцам за свободу"" доступ к дешевому и легко производимому вооружению; поэтому чаще всего его можно встретить на дронах Domain Exploraria.",,,,,
A_S-F_stamp,WEAPON,"Снаряды этого оружия - грубые изделия быстрой ковки, обычно с множеством дефектов. Против оголенной брони они в чем-то эффективны, но во всем, кроме флюкс-эффективности, это оружие определенно ниже среднего.

Stamp в целом уступает современным автопушкам по всем параметрам, но это и не было задачей проекта: его делали дешевым и простым в обслуживании для автоматизированных систем доминионских боевых дронов.

Несмотря на сравнительно слабую эффективность, распространение чертежей этого оружия в Доминионе было ограничено, вероятно чтобы не дать мятежникам и ""борцам за свободу"" доступ к дешевому и легко производимому вооружению; поэтому чаще всего его можно встретить на дронах Domain Exploraria.",,,,,
A_S-F_ionDriver,WEAPON,"Выпускает пару сгущенных ионных болтов, способных нанести впечатляющее подавляющее воздействие в точке попадания. Конденсированная природа болтов меняет классический эффект ""дуг"" ионного оружия на повышение чистого разрушительного потенциала.",,,,,
A_S-F_quad_multi-lance,WEAPON,"Четверная установка высокоэнергетических лучевых излучателей. Мощности не хватает для непрерывного луча, но залповая отдача здесь совсем нешуточная.

Подключенный блок конденсаторов обеспечивает короткий всплеск огня, легко рвущий броню и перегружающий легкие щитовые излучатели, но после расхода первоначального заряда система быстро сдает позиции против более тяжелой защиты.",,,,,
A_S-F_heatstroke,WEAPON,"""Щиты держались нормально, но потом один снаряд проскочил... прошил с десяток переборок, прежде чем наконец выгорел.""",- Мичман Кэтрин Маккейб,,,,
A_S-F_quicksand_f,WEAPON,"Тяжелая система точечной обороны, создающая изнуряющий град осколочно-фугасных снарядов. Прежде всего эффективна против легких аппаратов, но также пригодна для перехвата входящих боеприпасов. Этот истребительный вариант имеет только один ствол, что снижает темп огня вдвое.",,,,,
A_S-F_omer_f,WEAPON,"Легкие ракеты со специализированной системой управления полетом, разводящей их в полете для обхода огня точечной обороны. Ограничены малой массой боевой части и несколько обременительными требованиями к установке; этот истребительный вариант выпускает меньше ракет и с меньшей скорострельностью, чем стандартная версия.",,,,,
A_S-F_nexter,WEAPON,"Устаревшая конструкция: Nexter и его полууправляемые ракетные снаряды дают впечатляющую дальность и точность ценой уязвимости к огню точечной обороны.

Была сравнительно короткая эпоха, когда системы типа Gun-Launcher были повсеместны, но улучшение алгоритмов точечной обороны быстро сделало их почти устаревшими. Nexter - один из немногих образцов, оставшихся в сравнительно широком применении; как один из наиболее удачных представителей класса он довольно хорошо работает по целям без мощного ПВО-экрана.",,,,,
A_S-F_heavypulser,WEAPON,"Увеличенная импульсная пушка точечной обороны с впечатляющим конденсаторным массивом, способная накрывать область плотным заградительным огнем.

Хотя тяжёлый импульсный повторитель уступает стандартным лучевым системам ПВО в точности и эффективности, он представляет разумный компромисс между чисто противоракетным оружием и полноценным противокорабельным вооружением.",,,,,
A_S-F_bludgeon,WEAPON,"Простые, но тяжелые фугасные снаряды позволяют этому оружию наносить серьезные повреждения уязвимым целям; также имеется внутренний магазин для коротких серий повышенной скорострельности.

Bludgeon в целом уступает другим пушкам по огневой мощи, но это и не было задачей проекта: его делали дешевым и простым в обслуживании для автоматизированных систем доминионских боевых дронов.

Несмотря на сравнительно слабую эффективность, распространение чертежей этого оружия в Доминионе было ограничено, вероятно чтобы не дать мятежникам и ""борцам за свободу"" доступ к дешевому и легко производимому вооружению; поэтому чаще всего его можно встретить на дронах Domain Exploraria.",,,,,
A_S-F_jury,WEAPON,"Интегрированная автозаряжаемая флак-система, способная насыщать область плотным залпом, однако сравнительно долгая перезарядка делает Jury менее эффективным под постоянным давлением.",,,,,
A_S-F_painter,WEAPON,"""Горячий"" лазер целеуказания, сам по себе наносящий довольно небольшой урон, но раскрывающий истинную ценность в связке с кораблем, оснащенным тактической артиллерийской системой.",,,,,
A_S-F_narc,WEAPON,"Пушечный пусковой комплекс для маяков целеуказания. Хотя снаряды-маяки не рассчитаны на урон, они остаются лучшим решением для наведения тактического артиллерийского огня.",,,,,
,,,,,,,
,,,,,,,
A_S-F_cyclemissilefeed,SHIP_SYSTEM,Быстро перезаряжает все ракетные вооружения. При использовании генерирует флюкс. Не накапливает заряды и имеет только одно регенерирующее применение.,Наступательное,Быстро перезаряжает все ракетные вооружения. При использовании генерирует флюкс. Не накапливает заряды и имеет только одно регенерирующее применение.,,,
A_S-F_drone_shackle,SHIP_SYSTEM,"Развертывает десять дронов, вооруженных легкими дизрапторными мортирами. Дронам можно приказать плотно прикрывать корабль или изматывать ближайшие вражеские цели. Половина дронов приоритетно атакует входящие ракеты и истребители, вторая половина отвлекает и выводит из строя корабли.",Дроны,"Развертывает несколько дронов, вооруженных легкими дизрапторными мортирами.",,,
A_S-F_chronostutter,SHIP_SYSTEM,На короткое время ускоряет течение времени на борту корабля. При использовании генерирует флюкс. Имеет несколько зарядов.,Специальное,На короткое время ускоряет течение времени на борту корабля. При использовании генерирует флюкс. Имеет несколько зарядов.,,Время на борту корабля течет до {{четыре}} раз быстрее обычного.,
A_S-F_AdaptiveBurst,SHIP_SYSTEM,Выпускает залп самонаводящихся энергетических снарядов и переводит адаптивные системы в режим дополнительного усиления вооружения.,Наступательное,Выпускает залп самонаводящихся энергетических снарядов и дает усиление эффективности вооружения.,,"Увеличивает скорострельность баллистического оружия на {{100%}}, снижает поток, создаваемый баллистическим оружием, на {{50%}}, и увеличивает урон всего энергетического оружия на {{50%}}.

Эти бонусы масштабируются от уровня потока корабля.

Выпускается от {{Два}} до {{Восемнадцать}} самонаводящихся энергетических снарядов в зависимости от уровня потока корабля.",
A_S-F_temporalCore,SHIP_SYSTEM,"Перекачивает энергию в темпоральное ядро корабля, снижает получаемый урон и ускоряет течение времени на борту. При использовании постепенно генерирует флюкс.",Специальное,Снижает получаемый урон и ускоряет течение времени на борту корабля. При использовании постепенно генерирует флюкс.,,"Время на борту корабля течет до {{четыре}} раз быстрее обычного.
Снижает весь получаемый урон на {{30%}}.

Эффекты ослабевают, если у темпорального ядра включен регулятор.",
A_S-F_dimensionalteleporter,SHIP_SYSTEM,Корабль мгновенно телепортируется в любую выбранную близкую точку. При использовании генерирует флюкс.,Движение,Корабль мгновенно телепортируется в любую выбранную близкую точку. При использовании генерирует флюкс.,,Целевая точка может находиться на расстоянии до {{600}} ед..,
A_S-F_drone_manacle,SHIP_SYSTEM,"Развертывает двенадцать дронов, вооруженных дизрапторными автопушками. Дронам можно приказать плотно прикрывать корабль или изматывать ближайшие вражеские цели. Половина дронов приоритетно атакует входящие ракеты и истребители, вторая половина отвлекает и выводит из строя корабли.",Дроны,"Развертывает несколько дронов, вооруженных легкими дизрапторными автопушками.",,,
A_S-F_hypershot,SHIP_SYSTEM,На короткое время резко повышает скорострельность баллистического оружия. Выстрелы из Vunja Autocannon во время действия системы также активируют дополнительные встроенные подсистемы оружия.,Наступательное,На короткое время резко повышает скорострельность баллистического оружия. Выстрелы из Vunja Autocannon во время действия системы также активируют дополнительные встроенные подсистемы оружия. Каждый третий выстрел запускает 2 ракеты по 100 ед. кинетического урона. Каждый седьмой выстрел запускает 4 ракеты по 120 ед. осколочного урона.,Третий | 2x 100 кинетического | Седьмой | 4x 120 осколочного,"Увеличивает скорострельность баллистического оружия на {{300%}}, увеличивает скорость восстановления боекомплекта баллистического оружия на {{100%}}, увеличивает скорость восстановления боекомплекта ракетного оружия на {{50%}}, и снижает поток, создаваемый баллистическим оружием, на {{75%}}.",
A_S-F_loaderOverdrive,SHIP_SYSTEM,"Временно отключает вооружение, чтобы пополнить боезапас, а затем дает очень короткий форсаж скорострельности.",Наступательное,"Временно отключает вооружение, чтобы пополнить боезапас, а затем дает очень короткий форсаж скорострельности.",,"Увеличивает скорострельность баллистического и ракетного оружия и скорость восстановления боекомплекта на {{900%}}, а также снижает поток, создаваемый баллистическим и ракетным оружием, на {{80%}}.

Ремонт оружия также ускоряется.",
A_S-F_loaderOverdriveD,SHIP_SYSTEM,"Временно отключает вооружение, чтобы пополнить боезапас, а затем дает очень короткое усиление скорострельности.",Наступательное,"Временно отключает вооружение, чтобы пополнить боезапас, а затем дает очень короткое усиление скорострельности.",,"Увеличивает скорострельность баллистического и ракетного оружия и скорость восстановления боекомплекта на {{700%}}, а также снижает поток, создаваемый баллистическим и ракетным оружием, на {{80%}}.

Ремонт оружия также ускоряется.",
A_S-F_priorityTargeting,SHIP_SYSTEM,"Включает вторичную систему наведения, повышающую эффективность оружия против щитов и брони, а также усиливающую способность выводить из строя вражеские орудия и двигатели.",Наступательное,"Включает вторичную систему наведения, повышающую эффективность оружия против щитов и брони, а также усиливающую способность выводить из строя вражеские орудия и двигатели.",,"Увеличивает эффективность оружия против щитов, брони, орудий и двигателей на {{60%}}.",
A_S-F_hypershot_grandum,SHIP_SYSTEM,На короткое время значительно повышает скорострельность баллистического и ракетного вооружения. Выстрелы из Dhoruba Missile Arrays во время действия системы также активируют дополнительные встроенные подсистемы оружия.,Наступательное,На короткое время значительно повышает скорострельность баллистического и ракетного вооружения. Выстрелы из Dhoruba Missile Arrays во время действия системы также активируют дополнительные встроенные подсистемы оружия. Каждый третий выстрел запускает 2 ракеты по 120 ед. осколочного урона. Каждый пятый выстрел запускает торпеду на 600 ед. осколочного урона.,Третий | 2x 120 осколочного | Пятый | 600 осколочного,"Увеличивает скорострельность баллистического и ракетного оружия на {{200%}}, увеличивает скорость восстановления боекомплекта баллистического и ракетного оружия на {{75%}}, снижает поток, создаваемый баллистическим и ракетным оружием, на {{40%}}.",
A_S-F_AURA,SHIP_SYSTEM,"Система AURA на короткое время улучшает общую производительность корабля, а также активирует встроенные пусковые энергетических болтов, выпускающие залп самонаводящихся снарядов.",Наступательное,"На короткое время улучшает общую производительность корабля. Также активирует внутренние пусковые энергетических болтов, выпускающие залп самонаводящихся снарядов.",,"Время на борту корабля течет до {{50%}} быстрее обычного, щиты корабля получают на {{20%}} меньше урона, скорострельность и скорость восстановления боекомплекта оружия увеличиваются на {{40%}}, а поток, создаваемый оружием, снижается на {{35%}}.

Запущенные энергетические разряды наносят по {{120 энергетического}} урона каждый.",
A_S-F_AURA_D,SHIP_SYSTEM,"Этот модуль AURA умеренно улучшает общую производительность корабля на короткое время, а также активирует встроенные пусковые энергетических болтов, выпускающие залп самонаводящихся снарядов.",Наступательное,"Умеренно улучшает общую производительность корабля на короткое время. Также активирует внутренние пусковые энергетических болтов, выпускающие залп самонаводящихся снарядов.",,"Время на борту корабля течет до {{50%}} быстрее обычного, скорострельность и скорость восстановления боекомплекта оружия увеличиваются на {{30%}}, а поток, создаваемый оружием, снижается на {{10%}}.

Запущенные энергетические разряды наносят по {{120 энергетического}} урона каждый.",
A_S-F_disruptor,SHIP_SYSTEM,"Кратковременно перегружает ближайший вражеский корабль, хранит два заряда.

Использует слабо акаузальные принципы, которые плохо понимали даже до Коллапса. В нынешнюю эпоху эффект выглядит почти как магия.

Этот тяжелый вариант ""стандартного"" Quantum Disruptor имеет немного увеличенную дальность, более длительный эффект подавления и способен накапливать достаточно энергии для нескольких применений.",Наступательное,"Кратковременно перегружает ближайший вражеский корабль, хранит два заряда.",,Перегрузка длится {{1}} секунду.,
A_S-F_temporalBurn,SHIP_SYSTEM,Временно включает форсаж двигателей при развертывании темпорального поля. Дает огромный прирост скорости ценой невозможности использовать щиты и оружие.,Движение,Дает огромный прирост скорости ценой невозможности использовать щиты и оружие.,,"Время на борту корабля течет до {{два}} раз быстрее обычного, а весь получаемый урон снижается на {{25%}}.

Пока оружие отключено во время форсажа, оно перезаряжается до {{десять}} раз быстрее обычного.",
A_S-F_temporalBurn_nebel,SHIP_SYSTEM,Временно включает форсаж двигателей при развертывании темпорального поля. Дает огромный прирост скорости ценой невозможности использовать щиты и оружие. Хранит несколько зарядов.,Движение,Дает огромный прирост скорости ценой невозможности использовать щиты и оружие. Хранит несколько зарядов.,,"Время на борту корабля течет до {{два с половиной}} раз быстрее обычного, а весь получаемый урон снижается на {{35%}}.

Пока оружие отключено во время форсажа, оно перезаряжается до {{десять}} раз быстрее обычного.",
A_S-F_rinkaJets,SHIP_SYSTEM,"Включает форсаж, значительно увеличивая максимальную скорость корабля. Также дает небольшой бонус к маневренности. Хранит несколько зарядов.",Движение,Дает краткий прирост максимальной скорости и маневренности. Хранит несколько зарядов.,,Максимальная скорость корабля увеличивается на {{120}}.,
A_S-F_amitaDrive,SHIP_SYSTEM,"Активирует разгон фотонного ускорительного ядра корабля, повышая накопление фотонного всплеска. Увеличивает максимальную скорость корабля и немного ускоряет течение времени на борту, а также дает бонус к урону энергетического оружия, масштабируемый от текущего уровня фотонный всплеск. После окончания эффекта часть фотонный всплеск теряется.",Наступательное,"Активирует разгон фотонного ускорительного ядра корабля, повышая накопление фотонного всплеска. Увеличивает максимальную скорость корабля и немного ускоряет течение времени на борту, а также дает бонус к урону энергетического оружия, масштабируемый от текущего уровня фотонный всплеск. После окончания эффекта часть фотонный всплеск теряется.",,"Максимальная скорость корабля увеличивается на {{60}}, а время на борту корабля течет до {{60%}} быстрее обычного.",
A_S-F_quickBoost,SHIP_SYSTEM,Включает вторичные инжекторы двигателя и быстро разгоняет корабль в выбранном направлении.,Движение,Включает вторичные инжекторы двигателя и быстро разгоняет корабль в выбранном направлении.,,,
A_S-F_quickBoost_3,SHIP_SYSTEM,Включает вторичные инжекторы двигателя и быстро разгоняет корабль в выбранном направлении. Увеличено число зарядов и скорость их восстановления.,Движение,Включает вторичные инжекторы двигателя и быстро разгоняет корабль в выбранном направлении. Увеличено число зарядов и скорость их восстановления.,,,
A_S-F_AURA_feed,SHIP_SYSTEM,Улучшает общую производительность корабля и на короткое время разгоняет эффективность запущенных истребителей. Также заряжает выстрелы встроенного болтер AURA.,Наступательное,Улучшает общую производительность корабля и на короткое время разгоняет эффективность запущенных истребителей. Также заряжает выстрелы встроенного болтер AURA.,,"Время на борту корабля течет до {{50%}} быстрее обычного, щиты корабля получают на {{20%}} меньше урона, скорострельность и скорость восстановления боекомплекта оружия увеличиваются на {{40%}}, а поток, создаваемый оружием, снижается на {{35%}}.

Для запущенных истребителей время течет до {{three}} раз быстрее обычного, а весь получаемый ими урон снижается на {{40%}}.",
A_S-F_rangdaSys,SHIP_SYSTEM,"Значительно повышает скорострельность баллистического вооружения. Может работать неограниченно долго, но во время работы генерирует жёсткий поток. При отключении системы, если корабль не в перегрузке, дает небольшой импульс восстановления брони.",Наступательное,"Значительно повышает скорострельность баллистического вооружения. Может работать неограниченно долго, но во время работы генерирует жёсткий поток. При отключении системы, если корабль не в перегрузке, дает небольшой импульс восстановления брони.",,"Увеличивает скорострельность баллистического оружия и скорость восстановления боекомплекта на {{200%}}, а также снижает поток, создаваемый баллистическим оружием, на {{70%}}.

При отключении системы скорострельность баллистического оружия временно снижается на {{20%}}, а если перегрузки нет - восстанавливается до {{13%}} брони.",
A_S-F_unhingeChronoflow,SHIP_SYSTEM,"Дает значительное, но нестабильное ускорение течения времени на борту корабля. При использовании генерирует флюкс.",Специальное,"Дает значительное, но нестабильное ускорение течения времени на борту корабля. При использовании генерирует флюкс.",,Скорость течения времени на борту корабля увеличивается в пределах от {{два}} до {{шесть}} раз относительно обычной.,
A_S-F_drone_screen,SHIP_SYSTEM,"Разворачивает защитный экран из бронедронов. Дроны также работают как удаленные сенсорные ретрансляторы, увеличивая дальность баллистического и энергетического оружия на 2 за каждый развернутый дрон.",Дроны,"Разворачивает защитный экран из бронедронов. Дроны также работают как удаленные сенсорные ретрансляторы, увеличивая дальность баллистического и энергетического оружия на 2 за каждый развернутый дрон.",2,,
A_S-F_light_canister_flak,SHIP_SYSTEM,Выпускает вокруг корабля большое количество легких флак-картечных контейнеров с взрывателями приближения и переменной задержкой.,Оборонительное,"Выпускает вокруг корабля большое количество легких флак-картечных контейнеров с взрывателями приближения и переменной задержкой. Каждый контейнер наносит 100 ед. фугасного урона по области и наводится так, чтобы избегать дружественного огня.",100 фугасного,"Каждый контейнер наносит {{100 фугасного}} урона по области и наводится так, чтобы избегать дружественного огня.",
A_S-F_floggerBurn,SHIP_SYSTEM,"Включает систему форсажа, дающую краткий импульс двигателя и разгоняющую корабль вперед до экстремальной скорости ценой невозможности использовать щиты.",Движение,"Включает систему форсажа, дающую краткий импульс двигателя и разгоняющую корабль вперед до экстремальной скорости ценой невозможности использовать щиты.",,Максимальная скорость корабля на короткое время повышается примерно до {{600}} ед./сек.,
A_S-F_empEmission,SHIP_SYSTEM,"Активирует ЭМИ-генератор, выпускающий мощную ветвящуюся ЭМИ-дугу по ближайшему вражескому кораблю. Хранит несколько зарядов.",Наступательное,"Активирует ЭМИ-генератор, выпускающий мощную ветвящуюся ЭМИ-дугу по ближайшему вражескому кораблю. Хранит несколько зарядов.",,Система может поражать цели в пределах примерно {{650}} ед. от корабля.,
A_S-F_fluxAssault,SHIP_SYSTEM,"Увеличивает урон всего энергетического вооружения и дает бонус к маневренности. Пока система активна, рассеивание вторичного флюкс-банка утроено.",Наступательное,"Увеличивает урон всего энергетического вооружения и дает бонус к маневренности. Пока система активна, рассеивание вторичного флюкс-банка утроено.",,Урон всего энергетического оружия увеличивается на {{35%}}.,
A_S-F_flak_screen,SHIP_SYSTEM,Выпускает вокруг корабля в широкую зону большое количество флак-картечных контейнеров с взрывателями приближения и переменной задержкой.,Оборонительное,"Выпускает вокруг корабля в широкую зону большое количество флак-картечных контейнеров с взрывателями приближения и переменной задержкой. Каждый контейнер наносит 200 ед. фугасного урона по области и наводится так, чтобы избегать дружественного огня.",200 фугасного,"Каждый контейнер наносит {{200 фугасного}} урона по области и наводится так, чтобы избегать дружественного огня.",
A_S-F_ammon_deploy,SHIP_SYSTEM,"Разворачивает четыре независимых ударных дрона, которые будут преследовать враждебные цели.",Дроны,"Разворачивает четыре независимых ударных дрона, которые будут преследовать враждебные цели.",,,
A_S-F_loaderOverdrive_berz,SHIP_SYSTEM,"Временно отключает вооружение, чтобы пополнить боезапас, а затем дает короткий форсаж скорострельности. Также повышает мобильность во время действия.",Наступательное,"Временно отключает вооружение, чтобы пополнить боезапас, а затем дает короткий форсаж скорострельности. Также повышает мобильность во время действия.",,"Увеличивает скорострельность баллистического оружия и скорость восстановления боекомплекта на {{700%}}, увеличивает скорострельность ракетного оружия и скорость восстановления боекомплекта на {{500%}}, снижает поток, создаваемый баллистическим и ракетным оружием, на {{85%}}, урон всего энергетического оружия увеличивается на {{100%}}, максимальная скорость корабля увеличивается на {{25}}.

Ремонт оружия также значительно ускоряется.",
A_S-F_MicroVent,SHIP_SYSTEM,Включает частичный аварийный сброс флюкса корабельной сети ценой кратковременного отключения вооружения.,Специальное,Включает частичный аварийный сброс флюкса корабельной сети ценой кратковременного отключения вооружения.,,Мгновенно стравливает {{10%}} текущего потока корабля и увеличивает рассеивание потока на {{50%}} на время действия.,
A_S-F_ResonanceMotivator,SHIP_SYSTEM,"Подает дополнительную энергию в основные системы, снижая флюкс-стоимость оружия и усиливая выход резонатора Malice.",Наступательное,"Подает дополнительную энергию в основные системы, снижая флюкс-стоимость оружия и усиливая выход резонатора Malice.",,"Снижает поток, создаваемый оружием, на {{50%}}, снижает весь получаемый урон на {{25%}} и увеличивает накопление зарядов на {{35%}}.",
A_S-F_bunkerShield,SHIP_SYSTEM,"Перенаправляет всю мощность с оружейных систем на щиты, значительно повышая эффективность поглощения урона. Может оставаться активной лишь ограниченное время, после чего требуется отключение.",Оборонительное,"Снижает урон, получаемый щитами; может оставаться активной только короткое время.",,Щиты корабля получают на {{85%}} меньше урона.,
A_S-F_scragBurn,SHIP_SYSTEM,"Включает систему форсажа, дающую краткий импульс двигателя и разгоняющую корабль вперед до экстремальной скорости ценой невозможности использовать щиты. Эта пиратская адаптация менее эффективна, чем стандартная версия на Flogger.",Движение,"Включает систему форсажа, дающую краткий импульс двигателя и разгоняющую корабль вперед до экстремальной скорости ценой невозможности использовать щиты.",,Максимальная скорость корабля на короткое время повышается примерно до {{600}} ед./сек.,
A_S-F_designate,SHIP_SYSTEM,"Помечает цель антипротонными зарядами, немедленно назначая ее для огня тактической артиллерии.",Наступательное,"Помечает цель 8 антипротонными зарядами, немедленно назначая ее для огня тактической артиллерии.",8,"Система может поражать цели в пределах примерно {{1500}} ед. от корабля.

Система помечает цель {{8}} зарядами.

Если система доводит цель выше {{8}} зарядов, каждый избыточный заряд вместо этого выпускает дугу в цель, нанося {{20 Energy}} и {{200 EMP}} урона.",
,,,,,,,
